doi,pt2,sample_id,response_length,metric,judge,score,label_count,model,directory
10.3760/cma.j.cn511374-20251211-00714,case,10.3760/cma.j.cn511374-20251211-00714,279,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.3760/cma.j.cn511374-20251211-00714,case,10.3760/cma.j.cn511374-20251211-00714,279,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.4140/TCP.n.2026.53,case,10.4140/TCP.n.2026.53,325,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.4140/TCP.n.2026.53,case,10.4140/TCP.n.2026.53,325,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.4140/TCP.n.2026.53,case,10.4140/TCP.n.2026.53,325,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.4140/TCP.n.2026.53,case,10.4140/TCP.n.2026.53,325,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.4140/TCP.n.2026.53,case,10.4140/TCP.n.2026.53,325,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.4140/TCP.n.2026.53,case,10.4140/TCP.n.2026.53,325,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.109230,case,10.5603/fm.109230,256,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.109230,case,10.5603/fm.109230,256,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.109230,case,10.5603/fm.109230,256,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.109230,case,10.5603/fm.109230,256,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.109230,case,10.5603/fm.109230,256,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.109230,case,10.5603/fm.109230,256,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.110014,case,10.5603/fm.110014,290,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.110014,case,10.5603/fm.110014,290,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.110014,case,10.5603/fm.110014,290,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.110014,case,10.5603/fm.110014,290,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.110014,case,10.5603/fm.110014,290,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.5603/fm.110014,case,10.5603/fm.110014,290,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.7754/Clin.Lab.2025.250537,case,10.7754/Clin.Lab.2025.250537,272,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.7754/Clin.Lab.2025.250537,case,10.7754/Clin.Lab.2025.250537,272,grounding,google/gemini-3.1-pro-preview,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.7754/Clin.Lab.2025.250537,case,10.7754/Clin.Lab.2025.250537,272,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.7754/Clin.Lab.2025.250537,case,10.7754/Clin.Lab.2025.250537,272,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.7754/Clin.Lab.2025.250537,case,10.7754/Clin.Lab.2025.250537,272,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.7754/Clin.Lab.2025.250537,case,10.7754/Clin.Lab.2025.250537,272,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-2.5-flash,out/pubmed-clinical-case-conclusions/20260412_1840
10.1002/cnr2.70504,case,10.1002/cnr2.70504,357,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/cnr2.70504,case,10.1002/cnr2.70504,357,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/cnr2.70504,case,10.1002/cnr2.70504,357,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/cnr2.70504,case,10.1002/cnr2.70504,357,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/cnr2.70504,case,10.1002/cnr2.70504,357,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/cnr2.70504,case,10.1002/cnr2.70504,357,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/ppul.71536,case,10.1002/ppul.71536,318,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/ppul.71536,case,10.1002/ppul.71536,318,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/ppul.71536,case,10.1002/ppul.71536,318,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/ppul.71536,case,10.1002/ppul.71536,318,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/ppul.71536,case,10.1002/ppul.71536,318,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1002/ppul.71536,case,10.1002/ppul.71536,318,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00113-026-01686-y,case,10.1007/s00113-026-01686-y,246,grounding,anthropic/claude-opus-4-6@default,0.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00113-026-01686-y,case,10.1007/s00113-026-01686-y,246,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00113-026-01686-y,case,10.1007/s00113-026-01686-y,246,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00113-026-01686-y,case,10.1007/s00113-026-01686-y,246,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00113-026-01686-y,case,10.1007/s00113-026-01686-y,246,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00113-026-01686-y,case,10.1007/s00113-026-01686-y,246,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00384-026-05094-x,case,10.1007/s00384-026-05094-x,318,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00384-026-05094-x,case,10.1007/s00384-026-05094-x,318,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00384-026-05094-x,case,10.1007/s00384-026-05094-x,318,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00384-026-05094-x,case,10.1007/s00384-026-05094-x,318,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00384-026-05094-x,case,10.1007/s00384-026-05094-x,318,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s00384-026-05094-x,case,10.1007/s00384-026-05094-x,318,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s10006-026-01513-z,case,10.1007/s10006-026-01513-z,461,grounding,anthropic/claude-opus-4-6@default,0.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s10006-026-01513-z,case,10.1007/s10006-026-01513-z,461,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s10006-026-01513-z,case,10.1007/s10006-026-01513-z,461,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s10006-026-01513-z,case,10.1007/s10006-026-01513-z,461,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s10006-026-01513-z,case,10.1007/s10006-026-01513-z,461,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s10006-026-01513-z,case,10.1007/s10006-026-01513-z,461,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s11657-026-01680-2,case,10.1007/s11657-026-01680-2,260,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s11657-026-01680-2,case,10.1007/s11657-026-01680-2,260,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s11657-026-01680-2,case,10.1007/s11657-026-01680-2,260,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s11657-026-01680-2,case,10.1007/s11657-026-01680-2,260,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s11657-026-01680-2,case,10.1007/s11657-026-01680-2,260,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s11657-026-01680-2,case,10.1007/s11657-026-01680-2,260,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s12020-025-04544-w,case,10.1007/s12020-025-04544-w,491,grounding,anthropic/claude-opus-4-6@default,0.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s12020-025-04544-w,case,10.1007/s12020-025-04544-w,491,grounding,google/gemini-3.1-pro-preview,0.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s12020-025-04544-w,case,10.1007/s12020-025-04544-w,491,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s12020-025-04544-w,case,10.1007/s12020-025-04544-w,491,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s12020-025-04544-w,case,10.1007/s12020-025-04544-w,491,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1007/s12020-025-04544-w,case,10.1007/s12020-025-04544-w,491,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ajem.2026.01.014,case,10.1016/j.ajem.2026.01.014,502,grounding,anthropic/claude-opus-4-6@default,0.3333333333333333,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ajem.2026.01.014,case,10.1016/j.ajem.2026.01.014,502,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ajem.2026.01.014,case,10.1016/j.ajem.2026.01.014,502,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ajem.2026.01.014,case,10.1016/j.ajem.2026.01.014,502,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ajem.2026.01.014,case,10.1016/j.ajem.2026.01.014,502,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ajem.2026.01.014,case,10.1016/j.ajem.2026.01.014,502,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.diagmicrobio.2026.117319,case,10.1016/j.diagmicrobio.2026.117319,495,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.diagmicrobio.2026.117319,case,10.1016/j.diagmicrobio.2026.117319,495,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.diagmicrobio.2026.117319,case,10.1016/j.diagmicrobio.2026.117319,495,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.diagmicrobio.2026.117319,case,10.1016/j.diagmicrobio.2026.117319,495,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.diagmicrobio.2026.117319,case,10.1016/j.diagmicrobio.2026.117319,495,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.diagmicrobio.2026.117319,case,10.1016/j.diagmicrobio.2026.117319,495,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108467,case,10.1016/j.ijid.2026.108467,315,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108467,case,10.1016/j.ijid.2026.108467,315,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108467,case,10.1016/j.ijid.2026.108467,315,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108467,case,10.1016/j.ijid.2026.108467,315,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108467,case,10.1016/j.ijid.2026.108467,315,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108467,case,10.1016/j.ijid.2026.108467,315,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108482,case,10.1016/j.ijid.2026.108482,396,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108482,case,10.1016/j.ijid.2026.108482,396,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108482,case,10.1016/j.ijid.2026.108482,396,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108482,case,10.1016/j.ijid.2026.108482,396,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108482,case,10.1016/j.ijid.2026.108482,396,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.ijid.2026.108482,case,10.1016/j.ijid.2026.108482,396,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jchromb.2026.124963,case,10.1016/j.jchromb.2026.124963,607,grounding,anthropic/claude-opus-4-6@default,0.3333333333333333,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jchromb.2026.124963,case,10.1016/j.jchromb.2026.124963,607,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jchromb.2026.124963,case,10.1016/j.jchromb.2026.124963,607,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jchromb.2026.124963,case,10.1016/j.jchromb.2026.124963,607,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jchromb.2026.124963,case,10.1016/j.jchromb.2026.124963,607,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jchromb.2026.124963,case,10.1016/j.jchromb.2026.124963,607,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jfo.2026.104809,case,10.1016/j.jfo.2026.104809,395,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jfo.2026.104809,case,10.1016/j.jfo.2026.104809,395,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jfo.2026.104809,case,10.1016/j.jfo.2026.104809,395,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jfo.2026.104809,case,10.1016/j.jfo.2026.104809,395,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jfo.2026.104809,case,10.1016/j.jfo.2026.104809,395,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jfo.2026.104809,case,10.1016/j.jfo.2026.104809,395,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jstrokecerebrovasdis.2026.108586,case,10.1016/j.jstrokecerebrovasdis.2026.108586,418,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jstrokecerebrovasdis.2026.108586,case,10.1016/j.jstrokecerebrovasdis.2026.108586,418,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jstrokecerebrovasdis.2026.108586,case,10.1016/j.jstrokecerebrovasdis.2026.108586,418,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jstrokecerebrovasdis.2026.108586,case,10.1016/j.jstrokecerebrovasdis.2026.108586,418,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jstrokecerebrovasdis.2026.108586,case,10.1016/j.jstrokecerebrovasdis.2026.108586,418,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.jstrokecerebrovasdis.2026.108586,case,10.1016/j.jstrokecerebrovasdis.2026.108586,418,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.oraloncology.2026.107848,case,10.1016/j.oraloncology.2026.107848,649,grounding,anthropic/claude-opus-4-6@default,0.75,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.oraloncology.2026.107848,case,10.1016/j.oraloncology.2026.107848,649,grounding,google/gemini-3.1-pro-preview,1.0,5.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.oraloncology.2026.107848,case,10.1016/j.oraloncology.2026.107848,649,grounding,openai/gpt-5.4-nano-2026-03-17,0.75,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.oraloncology.2026.107848,case,10.1016/j.oraloncology.2026.107848,649,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.oraloncology.2026.107848,case,10.1016/j.oraloncology.2026.107848,649,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.oraloncology.2026.107848,case,10.1016/j.oraloncology.2026.107848,649,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.parkreldis.2026.108249,case,10.1016/j.parkreldis.2026.108249,356,grounding,anthropic/claude-opus-4-6@default,0.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.parkreldis.2026.108249,case,10.1016/j.parkreldis.2026.108249,356,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.parkreldis.2026.108249,case,10.1016/j.parkreldis.2026.108249,356,grounding,openai/gpt-5.4-nano-2026-03-17,0.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.parkreldis.2026.108249,case,10.1016/j.parkreldis.2026.108249,356,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.parkreldis.2026.108249,case,10.1016/j.parkreldis.2026.108249,356,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.parkreldis.2026.108249,case,10.1016/j.parkreldis.2026.108249,356,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.pdpdt.2026.105413,case,10.1016/j.pdpdt.2026.105413,482,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.pdpdt.2026.105413,case,10.1016/j.pdpdt.2026.105413,482,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.pdpdt.2026.105413,case,10.1016/j.pdpdt.2026.105413,482,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.pdpdt.2026.105413,case,10.1016/j.pdpdt.2026.105413,482,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.pdpdt.2026.105413,case,10.1016/j.pdpdt.2026.105413,482,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.pdpdt.2026.105413,case,10.1016/j.pdpdt.2026.105413,482,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102959,case,10.1016/j.tmaid.2026.102959,366,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102959,case,10.1016/j.tmaid.2026.102959,366,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102959,case,10.1016/j.tmaid.2026.102959,366,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
